,id,title,release_date,popularity,vote_average
7298,451500,Christmas & Co.,2017-12-06,2.2278,6.274
7299,303542,The Invisible Boy,2014-12-18,1.43,6.3
7300,59981,Legends of Oz: Dorothy's Return,2014-05-08,2.681,6.3
7301,14208,The Librarian: Return to King Solomon's Mines,2006-09-09,3.3192,6.274
7302,11702,The Replacement Killers,1998-02-06,4.1062,6.274
7303,10294,Vacancy,2007-04-20,3.2826,6.3
7304,2332,Taxi 2,2000-03-25,4.0834,6.274
7305,950387,A Minecraft Movie,2025-03-31,32.1924,6.268
7306,425980,Brad's Status,2017-09-14,1.7884,6.273
7307,296065,Last Shift,2014-10-25,2.7507,6.3
7308,24452,The Little Shop of Horrors,1960-05-04,2.0713,6.273
7309,9963,Premonition,2007-02-08,4.9739,6.273
7310,463272,Johnny English Strikes Again,2018-09-13,4.8782,6.272
7311,449755,Christmas Inheritance,2017-12-15,1.4094,6.272
7312,207768,I Spit on Your Grave 2,2013-08-25,5.2326,6.272
7313,181812,Star Wars: The Rise of Skywalker,2019-12-18,16.9946,6.272
7314,142320,Viva l'Italia,2012-10-25,0.9298,6.3
7315,82696,Hope Springs,2012-08-07,2.4493,6.3
7316,58244,Upside Down,2012-09-27,3.4591,6.3
7317,25983,The House of the Devil,2009-10-30,3.0504,6.272
7318,9494,Look Who's Talking,1989-10-12,2.7331,6.272
7319,1013860,R.I.P.D. 2: Rise of the Damned,2022-11-15,2.4958,6.3
7320,27569,Extraordinary Measures,2010-01-21,2.1703,6.3
7321,574060,Gunpowder Milkshake,2021-07-14,2.8964,6.3
7322,523607,Maestro,2023-11-22,4.2064,6.27
7323,433808,The Ritual,2017-10-11,5.297,6.27
7324,413052,Hacker,2016-09-15,2.0075,6.3
7325,38303,You Again,2010-09-23,2.9428,6.269
7326,8689,Cannibal Holocaust,1980-02-07,8.0296,6.3
7327,455236,Accident Man,2018-02-06,4.3449,6.269
7328,284276,Cake,2014-09-07,3.4342,6.269
7329,11465,Great Balls of Fire!,1989-06-30,2.1411,6.3
7330,703451,Your Place or Mine,2023-02-10,3.757,6.3
7331,587693,A Christmas Prince: The Royal Baby,2019-12-05,1.527,6.3
7332,334521,Free Fire,2017-03-31,2.9457,6.3
7333,33217,Diary of a Wimpy Kid,2010-03-19,6.9978,6.268
7334,10651,The Dead Pool,1988-07-13,4.2126,6.267
7335,1689,Little Buddha,1993-12-01,1.9454,6.3
7336,461130,Code 8,2019-12-06,3.8559,6.267
7337,77950,Turbo,2013-07-11,5.5055,6.267
7338,15947,The Three Caballeros,1944-12-21,2.6269,6.3
7339,15239,The Toxic Avenger,1984-05-15,3.1744,6.267
7340,13934,Mater and the Ghostlight,2006-07-27,1.9026,6.3
7341,9598,Babe,1995-07-18,5.2313,6.267
7342,453405,Gemini Man,2019-10-02,14.133,6.3
7343,428399,Cold Skin,2017-10-20,1.968,6.265
7344,376134,The Discovery,2017-03-31,2.1628,6.266
7345,246080,Black Sea,2014-12-05,2.7718,6.266
7346,8843,The Cell,2000-08-18,5.4398,6.266
7347,146721,Carne,1968-10-24,1.2459,6.3
7348,49021,Killer Elite,2011-09-22,4.1739,6.265
7349,21786,Cold Prey,2006-10-13,1.8623,6.3
7350,14728,The Librarian: The Curse of the Judas Chalice,2008-10-25,2.6719,6.3
7351,11342,Warlock,1989-06-01,2.7558,6.3
7352,9872,Explorers,1985-07-12,5.7207,6.265
7353,2085,Romeo Must Die,2000-03-22,5.0945,6.265
7354,1588,Bring It On,2000-08-25,4.4064,6.262
7355,1096197,No Way Up,2024-01-18,5.98,6.264
7356,10743,Confidence,2003-04-25,2.3743,6.264
7357,9061,Just Cause,1995-02-17,2.708,6.264
7358,6282,Coyote Ugly,2000-07-30,5.6412,6.3
7359,335778,Risen,2016-02-18,11.461,6.269
7360,137321,Winter's Tale,2014-02-13,2.8886,6.263
7361,46929,Fun and Fancy Free,1947-09-27,2.3759,6.263
7362,31150,Intruder,1989-01-27,2.0539,6.263
7363,11587,The Exorcist III,1990-08-17,4.3464,6.3
7364,10207,Message in a Bottle,1999-02-22,2.4714,6.263
7365,2246,Malice,1993-09-29,3.0585,6.263
7366,291276,Unlocked,2017-04-27,2.8403,6.262
7367,255343,Escobar: Paradise Lost,2014-10-11,3.2234,6.261
7368,115210,Stitches,2012-10-05,1.6899,6.3
7369,2990,Pacific Heights,1990-09-28,2.3289,6.3
7370,245706,True Story,2015-04-17,2.4737,6.26
7371,11954,Lifeforce,1985-06-21,5.1388,6.26
7372,10410,Hoffa,1992-12-25,2.4957,6.265
7373,571495,The Ruthless,2019-04-08,1.3304,6.259
7374,351809,To Steal from a Thief,2016-03-03,3.5887,6.259
7375,9705,Swordfish,2001-06-08,5.642,6.259
7376,2171,Wet Hot American Summer,2001-07-27,2.9935,6.258
7377,952701,Return to Seoul,2022-11-18,1.3941,6.3
7378,514999,Murder Mystery,2019-05-25,4.6475,6.258
7379,260346,Taken 3,2014-12-16,9.2124,6.258
7380,153518,The Angry Birds Movie,2016-05-11,8.0051,6.258
7381,10534,White Squall,1996-02-02,2.2562,6.3
7382,1845,2 Days in Paris,2007-02-09,1.3996,6.258
7383,814800,Goodnight Mommy,2022-09-16,2.1032,6.257
7384,12103,Don't Say a Word,2001-09-28,3.9174,6.257
7385,9922,The Postman,1997-12-25,3.9738,6.257
7386,1098006,Fountain of Youth,2025-05-19,6.2677,6.256
7387,259694,How to Be Single,2016-02-08,8.1617,6.256
7388,245703,Midnight Special,2016-02-18,3.5212,6.256
7389,1248,Hannibal Rising,2007-02-06,1.221,6.256
7390,693,Meet the Fockers,2004-12-22,5.3484,6.3
7391,406563,Insidious: The Last Key,2018-01-03,4.6583,6.255
7392,34813,The Losers,2010-04-23,3.9419,6.255
7393,12253,Biker Boyz,2003-01-31,2.9705,6.3
7394,10225,Jason Lives - Friday the 13th Part VI,1986-08-01,5.2826,6.255
7395,5172,The Astronaut Farmer,2007-02-23,1.8826,6.3
7396,182415,"White as Milk, Red as Blood",2013-04-02,0.6882,6.3
7397,127521,6 Bullets,2012-09-11,1.8099,6.254
7398,11238,Aladdin and the King of Thieves,1996-05-20,3.8233,6.254
7399,2619,Splash,1984-03-09,4.6202,6.254
7400,323675,Ride Along 2,2016-01-14,3.7672,6.253
7401,168530,Ride Along,2014-01-07,3.4285,6.253
7402,11495,Firestarter,1984-05-11,2.1917,6.3
7403,10188,The Sisterhood of the Traveling Pants 2,2008-08-06,2.528,6.3
7404,9526,A Prairie Home Companion,2006-06-01,1.5643,6.3
7405,1119878,Ice Road: Vengeance,2025-06-27,15.9909,6.253
7406,30874,The New York Ripper,1982-03-04,1.3129,6.3
7407,11459,Sky High,2005-07-29,6.0638,6.252
7408,9991,Mean Machine,2001-12-26,2.983,6.252
7409,4959,The International,2009-02-03,4.0677,6.3
7410,2770,American Pie 2,2001-08-10,6.8014,6.3
7411,1241921,A Big Bold Beautiful Journey,2025-09-17,6.0106,6.256
7412,467660,Unsane,2018-03-22,2.8717,6.251
7413,244458,The Voices,2014-01-19,2.7805,6.251
7414,158015,The Purge,2013-05-31,7.8439,6.251
7415,27578,The Expendables,2010-08-07,12.1064,6.251
7416,16288,Creepshow 2,1987-05-01,2.5237,6.251
7417,8984,Disclosure,1994-12-09,3.8081,6.3
7418,627290,Antebellum,2020-09-02,2.6884,6.254
7419,517302,Hatching,2022-03-04,1.8034,6.25
7420,406759,Moonfall,2022-02-02,9.0452,6.25
7421,305470,Power Rangers,2017-03-23,8.0054,6.25
7422,81857,Alps,2011-09-01,1.0446,6.25
7423,2284,Mr. Magorium's Wonder Emporium,2007-11-16,2.2875,6.25
7424,1378,Shortbus,2006-10-04,4.8388,6.25
7425,801071,The Jack in the Box: Awakening,2022-02-24,1.565,6.249
7426,369781,Public Friends,2016-02-17,0.4754,6.2
7427,10479,Rules of Engagement,2000-04-07,3.4814,6.249
7428,655082,Eiffel,2021-10-07,1.6865,6.2
7429,631842,Knock at the Cabin,2023-02-01,3.9073,6.248
7430,970347,The Killer,2024-08-22,5.1292,6.247
7431,345940,The Meg,2018-08-09,11.4653,6.247
7432,35552,The Extraordinary Adventures of Adèle Blanc-Sec,2010-04-09,4.4215,6.247
7433,14326,Nights in Rodanthe,2008-09-26,1.9071,6.2
7434,9770,Mad City,1997-11-07,1.9418,6.247
7435,608195,Ghosts of War,2020-07-03,2.5077,6.2
7436,589761,Chernobyl: Abyss,2021-04-15,5.5052,6.2
7437,446101,Assassination Nation,2018-09-21,2.8161,6.246
7438,184346,Deliver Us from Evil,2014-07-01,3.5454,6.246
7439,49494,The Eagle,2011-02-08,4.4738,6.246
7440,10521,Bride Wars,2009-01-09,4.7157,6.246
7441,758009,Shotgun Wedding,2022-12-28,4.1708,6.245
7442,463821,The House with a Clock in Its Walls,2018-09-15,4.4555,6.245
7443,14373,Death Wish II,1982-02-20,2.6587,6.243
7444,707,A View to a Kill,1985-05-24,8.9752,6.2
7445,369300,The Limehouse Golem,2016-10-18,3.1536,6.244
7446,301355,Message from the King,2017-05-10,1.8,6.244
7447,254128,San Andreas,2015-05-27,6.8576,6.244
7448,209262,Parkland,2013-10-02,3.8901,6.244
7449,5968,The Woman in Red,1984-08-15,2.8788,6.2
7450,1234811,Our Little Secret,2024-11-27,1.4519,6.243
7451,375355,Don't Hang Up,2016-10-22,1.283,6.2
7452,19165,The Land Before Time V: The Mysterious Island,1997-09-12,1.4256,6.2
7453,10447,No Escape,1994-04-29,3.328,6.2
7454,9828,Unknown,2006-11-03,2.4673,6.243
7455,724665,"Confess, Fletch",2022-09-16,2.5106,6.241
7456,580532,Crisis,2021-02-26,3.9209,6.244
7457,384371,Roommates Wanted,2016-04-20,1.0143,6.2
7458,333667,Rock Dog,2016-07-08,2.7358,6.2
7459,15969,The Return of Jafar,1994-12-15,4.3032,6.242
7460,3604,Flash Gordon,1980-12-05,3.7144,6.242
7461,1075175,How to Have Sex,2023-11-02,3.809,6.241
7462,401478,Death Race: Beyond Anarchy,2018-10-02,4.0184,6.237
7463,58233,Johnny English Reborn,2011-09-15,4.1816,6.241
7464,38167,Eat Pray Love,2010-08-12,5.1042,6.241
7465,11976,Legend,1985-08-28,6.0903,6.241
7466,455656,#realityhigh,2017-07-17,1.6866,6.2
7467,49040,The Bourne Legacy,2012-08-08,6.4693,6.24
7468,24924,Night of the Demons,1988-10-14,2.1001,6.24
7469,15512,Monsters vs Aliens,2009-03-19,7.7436,6.2
7470,293768,Kidnap,2017-08-03,4.0067,6.239
7471,188222,Entourage,2015-06-03,5.0509,6.239
7472,146239,Delivery Man,2013-10-10,2.7159,6.239
7473,116741,The Internship,2013-06-07,0.1934,6.239
7474,10657,Needful Things,1993-08-27,2.5741,6.2
7475,4911,Dark Blue,2002-12-14,2.4755,6.239
7476,1032823,Trap,2024-07-31,10.3079,6.238
7477,432613,"Marry Me, Dude",2017-10-25,1.5584,6.2
7478,109414,This Is the End,2013-06-12,7.8192,6.238
7479,79548,Gone,2012-02-23,3.7738,6.239
7480,49022,Something Borrowed,2011-05-05,2.3224,6.238
7481,17494,Unlawful Entry,1992-06-26,3.4208,6.241
7482,13811,Knowing,2009-03-19,5.6101,6.239
7483,525554,The Bouncer,2018-08-22,1.7351,6.2
7484,58151,Fright Night,2011-08-18,4.4764,6.2
7485,510388,Villains,2019-09-20,1.882,6.236
7486,84194,Excision,2012-09-12,2.1794,6.236
7487,23759,Centurion,2010-02-15,4.3814,6.236
7488,11845,Intimacy,2001-01-20,4.0536,6.2
7489,586451,Blow the Man Down,2019-04-26,1.2794,6.2
7490,518452,Like Father,2018-08-03,1.7873,6.235
7491,196867,Annie,2014-12-18,12.1809,6.2
7492,27813,Basket Case,1982-04-02,2.1923,6.236
7493,10127,Critters 2,1988-04-29,2.6803,6.237
7494,1844,Entrapment,1999-04-29,3.4011,6.235
7495,1008953,Incoming,2024-08-22,10.4828,6.246
7496,640146,Ant-Man and the Wasp: Quantumania,2023-02-15,9.3911,6.234
7497,438396,Unknown Origins,2020-08-28,1.7316,6.234
7498,141043,A Long Way Down,2014-03-20,2.1646,6.233
7499,11352,Always,1989-12-22,2.3635,6.231
7500,8090,Untraceable,2008-01-22,4.6278,6.235
7501,877269,Strange World,2022-11-23,4.785,6.2
7502,52505,The Other Woman,2010-10-28,2.7654,6.2
7503,22907,Takers,2010-08-26,3.7196,6.233
7504,1261501,Ad Vitam,2025-01-09,2.5599,6.232
7505,644092,Finding ʻOhana,2021-01-29,2.5495,6.2
7506,9805,(T)Raumschiff Surprise - Periode 1,2004-07-14,1.7225,6.2
7507,9694,One Missed Call,2003-11-03,4.3919,6.2
7508,1724,The Incredible Hulk,2008-06-12,12.1609,6.232
7509,976734,Canary Black,2024-10-10,5.3981,6.231
7510,347375,Mile 22,2018-08-16,4.09,6.231
7511,17182,Eye for an Eye,1996-01-12,3.0613,6.235
7512,1097870,Dear Santa,2024-11-24,3.2119,6.229
7513,652483,Airplane Mode,2020-01-23,1.33,6.23
7514,441701,Veronica,2017-08-25,4.2254,6.232
7515,14444,The Rugrats Movie,1998-11-20,3.8705,6.23
7516,774741,Diary of a Wimpy Kid,2021-12-02,2.9464,6.2
7517,506072,Prospect,2018-10-02,2.7357,6.229
7518,478860,Proxima,2019-11-27,1.5164,6.2
7519,82532,"Jeff, Who Lives at Home",2012-03-16,1.958,6.229
7520,13313,Beauty and the Beast: The Enchanted Christmas,1997-11-11,3.4627,6.2
7521,9885,Wolf Creek,2005-09-16,1.9775,6.229
7522,8656,Deep Impact,1998-05-08,6.8632,6.229
7523,37834,Knight and Day,2010-06-15,6.0167,6.228
7524,14844,Chasing Liberty,2004-01-09,2.6044,6.228
7525,9986,Charlotte's Web,2006-12-07,3.7306,6.228
7526,9962,The Good Girl,2002-08-07,2.6229,6.2
7527,9801,Bridget Jones: The Edge of Reason,2004-11-10,3.1901,6.228
7528,9285,Road Trip,2000-05-19,4.2426,6.229
7529,2086,Nick of Time,1995-11-22,1.9449,6.2
7530,515841,I Am Not an Easy Man,2018-04-13,1.1629,6.227
7531,329004,The Survivalist,2015-04-15,1.5999,6.227
7532,88794,J. Edgar,2011-11-09,3.8011,6.227
7533,41210,The Switch,2010-08-20,4.1294,6.227
7534,2082,Halloween,2007-08-31,4.3147,6.227
7535,1212855,Fight or Flight,2025-04-03,8.2049,6.227
7536,513268,Body Cam,2020-05-19,2.2266,6.226
7537,13474,P2,2007-11-09,2.4011,6.226
7538,60935,The Thing,2011-10-12,4.3638,6.2
7539,3040,Night Watch,2004-07-08,2.7629,6.2
7540,395990,Death Wish,2018-03-01,5.8501,6.223
7541,279690,He Never Died,2015-12-18,1.3177,6.2
7542,76493,The Dictator,2012-05-15,10.9259,6.224
7543,17466,Death Warrant,1990-09-14,2.894,6.224
7544,11823,Wimbledon,2004-09-13,2.6425,6.224
7545,38356,Transformers: Dark of the Moon,2011-06-28,2.3265,6.223
7546,18462,Night of the Comet,1984-11-16,2.0922,6.223
7547,1022796,Wish,2023-11-13,8.9796,6.222
7548,613093,Valley of the Dead,2020-10-08,1.9487,6.2
7549,592480,Alice and the Mayor,2019-05-18,1.1166,6.2
7550,181533,Night at the Museum: Secret of the Tomb,2014-12-17,7.8079,6.222
7551,9604,Red Heat,1988-06-17,3.9536,6.222
7552,6341,Blue Thunder,1983-02-05,2.4118,6.221
7553,2637,The Mothman Prophecies,2002-01-25,3.8904,6.222
7554,606625,Follow Me,2020-07-03,1.822,6.2
7555,197796,Beauty and the Beast,2014-02-12,5.7161,6.2
7556,77951,Walking with Dinosaurs,2013-12-18,3.8776,6.2
7557,9804,Waterworld,1995-07-28,8.6336,6.222
7558,7552,Fun with Dick and Jane,2005-12-21,4.5486,6.221
7559,502682,Book Club,2018-05-18,2.5645,6.22
7560,26320,Taking Woodstock,2009-08-26,1.862,6.22
7561,17281,Gigi,1958-05-15,2.4098,6.22
7562,11860,Sabrina,1995-12-15,4.8582,6.22
7563,9836,Happy Feet,2006-11-16,7.4235,6.22
7564,9686,New York Stories,1989-03-10,3.2232,6.22
7565,9611,Romy and Michele's High School Reunion,1997-04-25,3.1954,6.2
7566,8273,American Wedding,2003-08-01,7.1672,6.22
7567,848326,Rebel Moon - Part One: A Child of Fire,2023-12-15,7.7413,6.22
7568,833097,Falling for Christmas,2022-11-10,2.5342,6.2
7569,267860,London Has Fallen,2016-03-02,5.0885,6.219
7570,9619,Dante's Peak,1997-02-07,4.7664,6.219
7571,1727,Bird on a Wire,1990-05-18,4.1151,6.219
7572,48395,Rare Exports: A Christmas Tale,2010-12-03,2.5329,6.218
7573,11431,Fever Pitch,2005-04-06,3.0993,6.2
7574,9355,Mad Max Beyond Thunderdome,1985-06-29,7.4434,6.218
7575,9102,Screamers,1995-09-08,2.0655,6.218
7576,8851,The Blob,1958-09-10,2.4608,6.2
7577,1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991-03-22,4.5294,6.218
7578,30923,Alice in Wonderland,1999-02-28,2.9443,6.2
7579,760868,Black Crab,2022-03-18,2.3513,6.215
7580,526019,Like a Boss,2020-01-09,2.7561,6.2
7581,516329,Antlers,2021-10-28,3.2387,6.216
7582,87826,Here Comes the Boom,2012-10-10,3.1263,6.217
7583,9398,Zoolander,2001-09-28,6.0788,6.216
7584,487297,What Men Want,2019-02-08,4.5008,6.214
7585,486101,There's No Place Like Home,2018-02-14,1.1107,6.2
7586,298250,Jigsaw,2017-10-25,6.103,6.215
7587,219572,Police Story: Lockdown,2013-12-24,4.4898,6.215
7588,17339,Force 10 from Navarone,1978-08-16,2.2876,6.214
7589,15158,Phantasm II,1988-07-08,1.5083,6.214
7590,9573,Blood Work,2002-08-09,3.296,6.212
7591,467,The Hole,2001-04-20,3.5791,6.2
7592,19164,The Land Before Time IV: Journey Through the Mists,1996-11-01,2.1697,6.2
7593,4379,Monster-in-Law,2005-05-13,4.3298,6.213
7594,11591,The Man with Two Brains,1983-06-10,2.016,6.212
7595,11164,D2: The Mighty Ducks,1994-03-25,2.6071,6.2
7596,10498,Point of No Return,1993-03-19,2.4809,6.2
7597,9620,Paycheck,2003-12-25,4.4634,6.212
7598,178,Blown Away,1994-07-01,3.8784,6.2
7599,503736,Army of the Dead,2021-05-14,6.132,6.2
7600,32657,Percy Jackson & the Olympians: The Lightning Thief,2010-02-01,9.4304,6.212
7601,15037,Can't Hardly Wait,1998-06-12,3.2171,6.211
7602,582570,Sextuplets,2019-08-16,4.3138,6.2
7603,76812,Black Butterfly,2017-05-26,3.1534,6.212
7604,9369,Asterix Conquers America,1994-09-29,1.6235,6.2
7605,1041613,Immaculate,2024-03-20,6.815,6.2
7606,1013601,The Alto Knights,2025-03-19,4.67,6.209
7607,987917,Old Dads,2023-10-20,3.0811,6.209
7608,599975,Countdown,2019-10-24,3.9263,6.209
7609,8373,Transformers: Revenge of the Fallen,2009-06-19,3.0402,6.21
7610,7942,Run Fatboy Run,2007-09-06,1.911,6.209
7611,516700,Gundala,2019-08-29,0.7398,6.208
7612,109439,The Hangover Part III,2013-05-23,6.8113,6.208
7613,24873,Death Wish 3,1985-11-01,3.6185,6.206
7614,11931,In Her Shoes,2005-10-07,3.8486,6.208
7615,10303,The Jewel of the Nile,1985-08-01,4.753,6.208
7616,984324,The Wages of Fear,2024-03-28,3.8455,6.207
7617,330112,Ashby,2015-04-19,1.6431,6.2
7618,291351,The Sea of Trees,2016-04-27,1.7428,6.2
7619,218778,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014-10-08,3.3679,6.207
7620,159117,V/H/S/2,2013-06-06,2.3993,6.2
7621,23082,The Invention of Lying,2009-10-02,3.6472,6.208
7622,302156,Criminal,2016-04-07,4.6329,6.206
7623,11137,The Prince & Me,2004-03-28,2.2101,6.2
7624,7553,Waiting...,2005-10-07,4.0906,6.2
7625,11966,Short Circuit 2,1988-07-06,2.2702,6.2
7626,11665,Get Smart,2008-06-19,5.2808,6.206
7627,10033,Just Friends,2005-11-23,3.517,6.2
7628,624963,A Babysitter's Guide to Monster Hunting,2020-10-14,1.9117,6.2
7629,138103,The Expendables 3,2014-08-07,10.1967,6.205
7630,14008,Cadet Kelly,2002-03-07,2.358,6.2
7631,1290879,The Woman in Cabin 10,2025-10-09,9.6963,6.204
7632,536437,Hypnotic,2023-05-11,5.7871,6.204
7633,460885,Mandy,2018-09-13,5.2826,6.203
7634,64686,47 Ronin,2013-12-06,4.7064,6.2
7635,19457,The Yards,2000-04-27,4.751,6.206
7636,467952,The Catcher Was a Spy,2018-06-22,2.2905,6.2
7637,74725,Kill List,2011-09-02,2.7001,6.202
7638,56909,The Immature,2011-01-21,1.5568,6.2
7639,52015,Stake Land,2010-09-30,1.6271,6.2
7640,507,Killing Zoe,1993-10-01,3.171,6.202
7641,449563,Isn't It Romantic,2019-02-13,2.2531,6.201
7642,287903,Krampus,2015-11-26,3.9167,6.2
7643,24124,The Burning,1981-05-08,2.5671,6.2
7644,11683,Land of the Dead,2005-06-18,4.449,6.201
7645,4507,Jamon Jamon,1992-09-03,3.1224,6.201
7646,339994,The Good Neighbor,2016-09-16,2.038,6.2
7647,65759,Happy Feet Two,2011-11-17,3.5257,6.2
7648,20235,Belle's Magical World,1998-02-16,1.9031,6.2
7649,9725,Friday the 13th Part 2,1981-05-01,3.7038,6.2
7650,428078,Mortal Engines,2018-11-27,6.333,6.199
7651,69668,Dream House,2011-09-29,3.2195,6.2
7652,9594,Double Impact,1991-07-31,4.7088,6.199
7653,800510,Kimi,2022-02-10,2.902,6.198
7654,11824,Teen Wolf,1985-08-23,5.9132,6.2
7655,402331,Hard Target 2,2016-07-14,3.2841,6.197
7656,390061,Mark Felt: The Man Who Brought Down the White House,2017-09-28,2.0803,6.197
7657,14061,The Edge of Love,2008-06-20,2.3022,6.2
7658,6278,Reign of Fire,2002-07-09,4.6237,6.2
7659,526007,The Night Clerk,2020-02-19,3.5999,6.196
7660,20421,Rock-A-Doodle,1991-08-02,1.9624,6.2
7661,12593,Fritz the Cat,1972-04-14,2.0519,6.196
7662,454294,The Kid Who Would Be King,2019-01-16,3.2928,6.195
7663,258363,Desierto,2015-04-12,1.7107,6.195
7664,24021,The Twilight Saga: Eclipse,2010-06-23,8.7019,6.195
7665,23629,Sucker Punch,2011-03-24,4.4405,6.195
7666,12154,3 Men and a Baby,1987-11-27,2.6451,6.195
7667,11415,House,1985-12-06,4.1005,6.2
7668,1370,Rambo III,1988-05-24,7.0349,6.196
7669,919952,The Great Day,2022-12-22,0.8537,6.194
7670,69798,The Inbetweeners Movie,2011-08-19,1.8625,6.2
7671,1087388,Sting,2024-04-12,3.1342,6.195
7672,133931,Zambezia,2012-06-05,2.0345,6.2
7673,2114,Final Fantasy: The Spirits Within,2001-07-02,4.4329,6.193
7674,13888,Return to the Blue Lagoon,1991-08-02,4.0696,6.192
7675,9545,Sniper,1993-01-29,3.3707,6.2
7676,1083968,Locked,2025-03-20,4.3078,6.191
7677,710295,Wolf Man,2025-01-15,6.5677,6.2
7678,85373,StreetDance 2,2012-03-30,1.0154,6.2
7679,80585,Rock of Ages,2012-06-13,3.0228,6.191
7680,11017,Billy Madison,1995-02-10,2.7848,6.192
7681,2662,House of 1000 Corpses,2003-04-11,3.474,6.191
7682,449562,The Hustle,2019-05-09,3.5823,6.19
7683,340382,Attack on Titan II: End of the World,2015-09-01,3.2541,6.19
7684,9688,Melinda and Melinda,2004-12-22,1.8781,6.19
7685,2768,American Gigolo,1980-02-01,3.099,6.2
7686,228967,The Interview,2014-12-25,8.3456,6.189
7687,227300,Stretch,2014-10-14,1.6102,6.189
7688,50619,The Twilight Saga: Breaking Dawn - Part 1,2011-11-16,15.0347,6.189
7689,12707,Orca,1977-07-22,3.0202,6.189
7690,9621,Elizabethtown,2005-10-14,3.3342,6.189
7691,41479,The Joneses,2010-04-16,1.8789,6.188
7692,9080,Spies Like Us,1985-12-06,2.4121,6.188
7693,43933,Monsters,2010-06-18,3.4499,6.2
7694,9541,Jersey Girl,2004-03-25,2.9941,6.2
7695,760926,Gold,2022-01-13,2.7172,6.186
7696,11699,Bad Lieutenant: Port of Call New Orleans,2009-09-11,3.6491,6.186
7697,7484,Open Season,2006-09-27,5.7923,6.186
7698,4477,The Devil's Own,1997-03-13,3.4692,6.186
7699,285423,Jarhead 2: Field of Fire,2014-08-14,1.1848,6.2
7700,195589,Neighbors,2014-05-08,4.355,6.185
7701,98567,Chinese Zodiac,2012-12-20,4.7551,6.185
7702,12538,Senseless,1998-02-20,3.5173,6.2
7703,747687,The Catholic School,2021-10-07,1.3645,6.2
7704,489243,The Hummingbird Project,2019-03-15,2.0173,6.2
7705,157851,Maps to the Stars,2014-05-21,2.2063,6.184
7706,11598,The Kentucky Fried Movie,1977-08-10,2.1879,6.2
7707,9024,For Love or Money,1993-10-01,2.5063,6.2
7708,296,Terminator 3: Rise of the Machines,2003-07-02,8.8551,6.184
7709,689700,Clean,2022-01-28,2.4232,6.2
7710,333354,Extortion,2017-01-02,2.5264,6.182
7711,13637,Sukiyaki Western Django,2007-09-15,3.0318,6.2
7712,8688,Snake Eyes,1998-08-07,4.1583,6.183
7713,1634,Free Willy,1993-07-16,3.6519,6.183
7714,694234,Under the Riccione Sun,2020-07-01,1.141,6.2
7715,371560,The Eyes of My Mother,2016-12-02,0.9438,6.2
7716,139651,Haute Cuisine,2012-09-17,0.9073,6.2
7717,59962,This Means War,2012-02-14,4.1118,6.182
7718,698,Moonraker,1979-06-26,7.3266,6.182
7719,585759,The Coldest Game,2019-11-08,1.9607,6.2
7720,218836,Planes: Fire & Rescue,2014-07-17,3.7133,6.181
7721,841,Dune,1984-12-14,11.1279,6.181
7722,763149,Aftermath,2021-08-04,3.1554,6.179
7723,459910,Braven,2018-02-01,3.596,6.179
7724,408648,Batman and Harley Quinn,2017-07-21,3.7767,6.179
7725,341006,The Belko Experiment,2016-03-17,3.9692,6.178
7726,11169,Spartan,2004-03-12,2.2794,6.2
7727,8978,Assault on Precinct 13,2005-01-19,2.676,6.179
7728,8916,Antz,1998-10-02,5.7019,6.179
